"State","Grade","Subject","Percentile","Score.2024","Score.2022","Score.2019","Score.Change","Group"
"Missouri",4,"Mathematics","50th",250.746500396729,247.849500274658,253.048497772217,-2.30199737548799,"Not economically disadvantaged"
"Montana",4,"Mathematics","50th",230.257000732422,229.588500213623,233.706999969483,-3.44999923706101,"Economically disadvantaged"
"Montana",4,"Mathematics","50th",251.203000640869,246.442499542236,251.932498931885,-0.729498291016,"Not economically disadvantaged"
"Nebraska",4,"Mathematics","50th",227.567001342773,227.457500457764,234.311000061035,-6.74399871826199,"Economically disadvantaged"
"Nebraska",4,"Mathematics","50th",252.420999908447,254.502500915527,255.487999725342,-3.06699981689502,"Not economically disadvantaged"
"Nevada",4,"Mathematics","50th",233.67850112915,227.224499511719,230.424499511719,3.25400161743099,"Economically disadvantaged"
"Nevada",4,"Mathematics","50th",250.97799987793,247.388498687744,251.528997039795,-0.550997161865013,"Not economically disadvantaged"
"New Hampshire",4,"Mathematics","50th",226.183000183106,226.828499603271,234.211499786377,-8.028499603271,"Economically disadvantaged"
"New Hampshire",4,"Mathematics","50th",248.396500396729,245.483499145508,252.36799697876,-3.97149658203099,"Not economically disadvantaged"
"New Jersey",4,"Mathematics","50th",224.685999298096,220.578500366211,232.627000427246,-7.94100112915001,"Economically disadvantaged"
"New Jersey",4,"Mathematics","50th",255.841002655029,250.70599822998,259.143499755859,-3.30249710083001,"Not economically disadvantaged"
"New Mexico",4,"Mathematics","50th",214.708499908447,216.937498474121,227.832000732422,-13.123500823975,"Economically disadvantaged"
"New Mexico",4,"Mathematics","50th",236.433499908447,238.436000823975,249.867498016358,-13.433998107911,"Not economically disadvantaged"
"New York",4,"Mathematics","50th",224.526000213623,218.898000335693,227.82200088501,-3.29600067138699,"Economically disadvantaged"
"New York",4,"Mathematics","50th",253.773999786377,246.168499755859,251.946500396729,1.82749938964801,"Not economically disadvantaged"
"North Carolina",4,"Mathematics","50th",230.307500457764,221.162499237061,232.041500854492,-1.73400039672799,"Economically disadvantaged"
"North Carolina",4,"Mathematics","50th",254.984497833252,247.749001312256,252.925999450684,2.05849838256799,"Not economically disadvantaged"
"North Dakota",4,"Mathematics","50th",228.622499847412,226.548500061035,232.240000915527,-3.61750106811499,"Economically disadvantaged"
"North Dakota",4,"Mathematics","50th",249.984999847412,246.454499816895,250.972500610352,-0.987500762939987,"Not economically disadvantaged"
"Ohio",4,"Mathematics","50th",228.166499328613,223.830500030518,230.908000946045,-2.74150161743199,"Economically disadvantaged"
"Ohio",4,"Mathematics","50th",256.419498443604,253.095500183106,254.571500396729,1.84799804687503,"Not economically disadvantaged"
"Oklahoma",4,"Mathematics","50th",227.648999023438,223.656500244141,230.930999755859,-3.28200073242101,"Economically disadvantaged"
"Oklahoma",4,"Mathematics","50th",248.925,244.058499145508,250.81600189209,-1.89100189208997,"Not economically disadvantaged"
"Oregon",4,"Mathematics","50th",214.638000488281,228.778499603272,228.976999664307,-14.338999176026,"Economically disadvantaged"
"Oregon",4,"Mathematics","50th",241.757000732422,NA,254.555000305176,-12.797999572754,"Not economically disadvantaged"
"Pennsylvania",4,"Mathematics","50th",227.7125,224.713000488281,228.906497955322,-1.193997955322,"Economically disadvantaged"
"Pennsylvania",4,"Mathematics","50th",256.274496459961,252.020999908447,259.382000732422,-3.10750427246103,"Not economically disadvantaged"
"Puerto Rico",4,"Mathematics","50th",183.819000244141,177.106500244141,185.308000183105,-1.48899993896401,"Economically disadvantaged"
"Puerto Rico",4,"Mathematics","50th",195.870001220703,191.79700088501,NA,NA,"Not economically disadvantaged"
"Rhode Island",4,"Mathematics","50th",225.254000091553,223.760000610352,231.38750076294,-6.133500671387,"Economically disadvantaged"
"Rhode Island",4,"Mathematics","50th",251.9375,245.276499938965,252.540000152588,-0.602500152587993,"Not economically disadvantaged"
"South Carolina",4,"Mathematics","50th",230.406000518799,225.67799987793,228.030999755859,2.37500076294,"Economically disadvantaged"
"South Carolina",4,"Mathematics","50th",254.744998168945,252.363998413086,255.129999542236,-0.385001373291004,"Not economically disadvantaged"
"South Dakota",4,"Mathematics","50th",226.748999786377,222.658501434326,229.378999328613,-2.62999954223599,"Economically disadvantaged"
"South Dakota",4,"Mathematics","50th",250.848499298096,248.119499969482,250.281001281738,0.567498016357973,"Not economically disadvantaged"
"Tennessee",4,"Mathematics","50th",227.936998748779,221.841999816895,227.790998077393,0.146000671385991,"Economically disadvantaged"
"Tennessee",4,"Mathematics","50th",249.000498962402,244.59349975586,247.997998809814,1.002500152588,"Not economically disadvantaged"
"Texas",4,"Mathematics","50th",234.531999969483,229.074498748779,235.951998901367,-1.41999893188401,"Economically disadvantaged"
"Texas",4,"Mathematics","50th",255.945000457764,255.079000091553,257.634501647949,-1.68950119018498,"Not economically disadvantaged"
"Utah",4,"Mathematics","50th",227.719499969483,224.736000061035,233.916999816895,-6.19749984741199,"Economically disadvantaged"
"Utah",4,"Mathematics","50th",251.536499786377,250.279499816895,251.905999755859,-0.369499969482007,"Not economically disadvantaged"
"Vermont",4,"Mathematics","50th",224.260999298096,218.911999511719,231.170499420166,-6.90950012207,"Economically disadvantaged"
"Vermont",4,"Mathematics","50th",248.630500793457,246.095500183106,247.113000488281,1.51750030517601,"Not economically disadvantaged"
"Virginia",4,"Mathematics","50th",226.939001464844,219.48099899292,235.546001434326,-8.60699996948199,"Economically disadvantaged"
"Virginia",4,"Mathematics","50th",252.25,251.775,256.56600112915,-4.31600112914998,"Not economically disadvantaged"
"Washington",4,"Mathematics","50th",224.373501586914,222.630500030518,229.269499969482,-4.89599838256802,"Economically disadvantaged"
"Washington",4,"Mathematics","50th",253.899500274658,248.415000152588,253.510498809815,0.389001464843005,"Not economically disadvantaged"
"West Virginia",4,"Mathematics","50th",226.650499725342,220.743002319336,225.533499908447,1.116999816895,"Economically disadvantaged"
"West Virginia",4,"Mathematics","50th",243.059499359131,236.0875,244.381999206543,-1.32249984741199,"Not economically disadvantaged"
"Wisconsin",4,"Mathematics","50th",226.183999633789,226.608000183105,227.250500488281,-1.06650085449201,"Economically disadvantaged"
"Wisconsin",4,"Mathematics","50th",253.743500518799,253.636000061035,255.628499603272,-1.88499908447298,"Not economically disadvantaged"
"Wyoming",4,"Mathematics","50th",235.70950088501,233.66849899292,237.235499572754,-1.52599868774402,"Economically disadvantaged"
"Wyoming",4,"Mathematics","50th",251.404500579834,249.206999969482,253.06549911499,-1.66099853515598,"Not economically disadvantaged"
"National",8,"Mathematics","50th",256.817500305176,258.732499694824,266.02900390625,-9.21150360107401,"Economically disadvantaged"
"National",8,"Mathematics","50th",289.287002563477,287.490000915528,296.863500976563,-7.57649841308597,"Not economically disadvantaged"
"Alabama",8,"Mathematics","50th",249.109501647949,248.145999145508,254.390000152588,-5.28049850463898,"Economically disadvantaged"
"Alabama",8,"Mathematics","50th",285.761999511719,278.141003417969,284.754496765137,1.00750274658202,"Not economically disadvantaged"
"Alaska",8,"Mathematics","50th",249.867501068115,255.290000152588,261.243499755859,-11.375998687744,"Economically disadvantaged"
"Alaska",8,"Mathematics","50th",280.54700012207,282.237997436524,291.269999694824,-10.722999572754,"Not economically disadvantaged"
"Arizona",8,"Mathematics","50th",253.090498352051,257.456000518799,269.596998596191,-16.50650024414,"Economically disadvantaged"
"Arizona",8,"Mathematics","50th",289.199000549316,282.744500732422,290.34649810791,-1.14749755859401,"Not economically disadvantaged"
"Arkansas",8,"Mathematics","50th",257.271499633789,257.736004638672,264.618501281738,-7.34700164794901,"Economically disadvantaged"
"Arkansas",8,"Mathematics","50th",284.863496398926,282.77550201416,294.218002319336,-9.35450592041002,"Not economically disadvantaged"
"California",8,"Mathematics","50th",252.98099899292,254.402499389649,261.223501586914,-8.24250259399398,"Economically disadvantaged"
"California",8,"Mathematics","50th",293.570999145508,289.560997009278,298.793997192383,-5.22299804687503,"Not economically disadvantaged"
"Colorado",8,"Mathematics","50th",259.88150177002,254.438999938965,266.660501098633,-6.778999328613,"Economically disadvantaged"
"Colorado",8,"Mathematics","50th",294.35899810791,288.111499023438,297.66849975586,-3.30950164795001,"Not economically disadvantaged"
"Connecticut",8,"Mathematics","50th",253.663500976563,254.299500274658,263.069500732422,-9.405999755859,"Economically disadvantaged"
"Connecticut",8,"Mathematics","50th",294.942501831055,290.929499816895,300.982501220703,-6.03999938964802,"Not economically disadvantaged"
"Delaware",8,"Mathematics","50th",245.226500701904,245.167000579834,259.351495361328,-14.124994659424,"Economically disadvantaged"
"Delaware",8,"Mathematics","50th",270.168002319336,269.308497619629,285.076498413086,-14.90849609375,"Not economically disadvantaged"
"District of Columbia",8,"Mathematics","50th",243.501001739502,249.937998199463,257.298500061035,-13.797498321533,"Economically disadvantaged"
"District of Columbia",8,"Mathematics","50th",275.247499084473,299.308003234864,300.370497131348,-25.122998046875,"Not economically disadvantaged"
"DoDEA",8,"Mathematics","50th",NA,NA,NA,NA,"Economically disadvantaged"
"DoDEA",8,"Mathematics","50th",NA,NA,NA,NA,"Not economically disadvantaged"
"Florida",8,"Mathematics","50th",257.362998962402,260.318998718262,266.132000732422,-8.76900177002,"Economically disadvantaged"
"Florida",8,"Mathematics","50th",278.479501342774,282.828497314453,295.549494934082,-17.069993591308,"Not economically disadvantaged"
"Georgia",8,"Mathematics","50th",257.047499084473,259.122499084473,265.540998840332,-8.49349975585903,"Economically disadvantaged"
"Georgia",8,"Mathematics","50th",291.684495544434,285.786000061035,301.480497741699,-9.79600219726501,"Not economically disadvantaged"
"Hawaii",8,"Mathematics","50th",255.695999908447,257.644501495361,264.460499572754,-8.76449966430698,"Economically disadvantaged"
"Hawaii",8,"Mathematics","50th",280.69049987793,279.814001464844,286.533000183106,-5.84250030517603,"Not economically disadvantaged"
"Idaho",8,"Mathematics","50th",261.960498046875,269.034001159668,271.58099975586,-9.62050170898499,"Economically disadvantaged"
"Idaho",8,"Mathematics","50th",288.867497253418,291.159503173828,298.110000610352,-9.24250335693404,"Not economically disadvantaged"
"Illinois",8,"Mathematics","50th",256.460001373291,257.254001617432,267.730499267578,-11.270497894287,"Economically disadvantaged"
"Illinois",8,"Mathematics","50th",297.363999938965,289.09400177002,295.605500793457,1.75849914550798,"Not economically disadvantaged"
"Indiana",8,"Mathematics","50th",267.103999328613,264.524000549316,272.065501403809,-4.96150207519599,"Economically disadvantaged"
"Indiana",8,"Mathematics","50th",290.127502441406,291.193502807617,298.991502380371,-8.86399993896498,"Not economically disadvantaged"
"Iowa",8,"Mathematics","50th",259.486499023438,258.715498352051,268.031498718262,-8.54499969482401,"Economically disadvantaged"
"Iowa",8,"Mathematics","50th",289.025500488281,288.761500549317,294.025,-4.99949951171897,"Not economically disadvantaged"
"Kansas",8,"Mathematics","50th",258.396000671387,257.384997558594,268.506498718262,-10.110498046875,"Economically disadvantaged"
"Kansas",8,"Mathematics","50th",286.421002197266,284.395498657227,295.020500183106,-8.59949798584,"Not economically disadvantaged"
"Kentucky",8,"Mathematics","50th",258.883000183106,258.660502624512,267.625498962402,-8.742498779296,"Economically disadvantaged"
"Kentucky",8,"Mathematics","50th",287.427996826172,283.200500488281,293.012001037598,-5.58400421142602,"Not economically disadvantaged"
"Louisiana",8,"Mathematics","50th",256.731497955322,256.94349899292,262.136500549317,-5.40500259399499,"Economically disadvantaged"
"Louisiana",8,"Mathematics","50th",290.448497009277,285.299499511719,290.821998596192,-0.373501586914983,"Not economically disadvantaged"
"Maine",8,"Mathematics","50th",258.962498474121,257.923997497559,269.525,-10.562501525879,"Economically disadvantaged"
"Maine",8,"Mathematics","50th",280.301002502442,280.822999572754,293.65650177002,-13.355499267578,"Not economically disadvantaged"
"Maryland",8,"Mathematics","50th",248.54649887085,247.969000244141,258.584997558594,-10.038498687744,"Economically disadvantaged"
"Maryland",8,"Mathematics","50th",280.04049987793,281.979499816895,294.517503356934,-14.477003479004,"Not economically disadvantaged"
"Massachusetts",8,"Mathematics","50th",260.338499450684,263.557997131348,271.779000854492,-11.440501403808,"Economically disadvantaged"
"Massachusetts",8,"Mathematics","50th",301.788500976563,297.885501098633,304.653497314453,-2.86499633788998,"Not economically disadvantaged"
"Michigan",8,"Mathematics","50th",253.52200088501,256.979499053955,264.147998046875,-10.625997161865,"Economically disadvantaged"
"Michigan",8,"Mathematics","50th",286.119497680664,286.937004089356,292.332501220703,-6.21300354003904,"Not economically disadvantaged"
"Minnesota",8,"Mathematics","50th",265.255001831055,257.724998474121,270.823997497559,-5.56899566650401,"Economically disadvantaged"
"Minnesota",8,"Mathematics","50th",295.398500061035,290.507002258301,304.519500732422,-9.12100067138698,"Not economically disadvantaged"
"Mississippi",8,"Mathematics","50th",262.191998291016,259.998002624512,266.258000183106,-4.06600189209001,"Economically disadvantaged"
